"Gene","MAFB1"
"RARRES1",0.0083
"RARRES2",0
"RARRES3",0
"RARS",0
"RARS2",0
"RASA1",0
"RASA2",-0.016
"RASA2",-0.016
"RASA3",0
"RASA4",0
"RASA4",0
"RASA4B",0
"RASA4CP",0
"RASAL1",0.1297
"RASAL2",0
"RASAL2",0
"RASAL3",0
"RASD1",0
"RASD1",0
"RASD2",0
"RASEF",0
"RASGEF1A",0
"RASGEF1A",0
"RASGEF1B",0
"RASGEF1B",0
"RASGEF1C",0
"RASGRF1",0
"RASGRF2",0
"RASGRP1",0
"RASGRP2",0.0292
"RASGRP3",0
"RASGRP4",0
"RASIP1",0
"RASL10A",0
"RASL10B",0
"RASL11A",0
"RASL11B",0
"RASL12",0
"RASSF1",0
"RASSF1",0
"RASSF10",0
"RASSF2",0
"RASSF3",0
"RASSF4",0
"RASSF5",0
"RASSF6",0
"RASSF7",0
"RASSF7",0
"RASSF8",0
"RASSF8",0
"RASSF8",0
"RASSF9",0
"RAVER1",0
"RAVER2",0
"RAX",0
"RAX2",0
"RAXL1",0
"RAXL1",0
"RAZ1",-0.0085
"RB1",-0.036
"RB1",-0.036
"RB1CC1",0
"RB3",-0.0691
"RBAK",-0.0236
"RBAK",-0.0236
"RBAK-RBAKDN",0
"RBBP2H1",-0.0211
"RBBP4",0
"RBBP5",0
"RBBP6",0
"RBBP6",0
"RBBP6",0
"RBBP7",0
"RBBP8",0
"RBBP8NL",0
"RBBP9",-0.0632
"Rbcc728",0.0764
"RBCK1",0
"RBFA",0
"RBFOX1",0
"RBFOX3",0
"RBKIN",-0.1113
"RBKS",0
"RBL1",0
"RBL1",0
"RBL2",0
"RBL2",0
"RBM10",0
"RBM11",0
"RBM12",0
"RBM12B",0
"RBM14",0
"RBM15",0
"RBM15B",0
"RBM15B",0
"RBM16",0
"RBM16",0
"RBM17",0
"RBM18",0
"RBM19",0
"RBM19",0
"RBM20",0
"RBM22",0
"RBM23",0
"RBM24",0
"RBM24",0
"RBM25",0
"RBM25",0
"RBM26",0
"RBM27",0
"RBM28",0
"RBM3",0.1049
"RBM33",0
"RBM34",0
"RBM38",0
"RBM39",0
"RBM4",0
"RBM41",0
"RBM42",0
"RBM43",0
"RBM46",0
"RBM47",0
"RBM48",0
"RBM4B",0
"RBM5",0
"RBM5",0
"RBM6",0
"RBM7",0.041
"RBM8A",0.1257
"RBM9",0
"RBMS1",0.0123
"RBMS2",0
"RBMS3",-0.0018
"RBMX",0
"RBMX",0
"RBMX",0
"RBMX2",0
"RBMXL1",0
"RBMXL2",0
"RBMXL3",0
"RBMY1A1",-0.0472
"RBMY1A3P",0
"RBMY1B",0
"RBMY1D",0
"RBMY1E",0
"RBMY1F",0
"RBMY1J",0
"RBMY2AP",0
"RBMY2B",0.0349
"RBP-MS",-0.0733
"RBP1",0
"RBP2",0.0336
"RBP3",0.0121
"RBP4",0.0034
"RBP5",0
"RBP7",0
"RBPJ",0
"RBPJL",0
"RBPMS",0.019
"RBPMS2",0
"RBPSUH",0
"RBPSUH",0
"RBPSUHL",-0.0189
"RBSK",0.0255
"RBSN",0
"RBT1",-0.0355
"RBX1",0.0068
"RC3H1",0
"RC3H2",0
"RCAN1",0
"RCAN2",0
"RCAN3",0
"RCBTB1",0
"RCBTB1",0
"RCBTB2",0
"RCC1",0
"RCC1L",0
"RCC2",0
"RCCD1",0
"RCE1",0
"RCHY1",0
"RCL1",0
"RCN1",0
"RCN2",0
"RCN3",0
"RCOR1",0
"RCOR2",0
"RCOR2",0
"RCOR3",0
"RCOR3",0
"RCSD1",0
"RCVRN",0
"RD",-0.0762
"RD3",0
"RD3L",0
"RDBP",0
"RDBP",0
"RDGBB",-0.2099
"RDH",-0.101
"RDH10",0
"RDH11",0
"RDH12",0
"RDH13",0
"RDH14",0
"RDH16",0
"RDH5",0
"RDHL)",-0.054
"RDM1",0
"RDS",-0.1326
"RDX",0
"RE2",-0.0775
"REC1",0.0102
"REC114",0
"REC8",-0.0224
"REC8L1",0
"recepin",0.0816
"RECK",0
"RECQL",0
"RECQL4",-0.0836
"RECQL5",0
"RECQL5 alpha",-0.0605
"RECQL5 gamma",0.0304
"RED",-0.1139
"RED1",-0.0457
"REEP1",0
"REEP2",0
"REEP3",0
"REEP4",0
"REEP5",0
"REEP5",0
"REEP6",0
"REG1A",0.0257
"REG1B",0
"REG3A",0
"REG3G",0
"REG4",0
"REGL",-0.0579
"REL",0
"RELA",0
"RELB",0
"RELL1",0
"RELL2",0
"RELN",0
"RELT",0
"REM1",0
"REM2",0
"REN",0.0142
"RENBP",-0.0377
"Rep-8",-0.0165
"REP15",0
"REPIN1",0
"REPRIMO",-0.0535
"REPS1",0
"REPS2",0
"RER1",0
"RERE",0
"RERE",0
"RERG",0
"RERGL",0
"RESP18",0
"REST",0
"REST",0
"RET",0
"retII",-0.028
"RETN",0
"RETNLB",0
"RETSAT",0
"REV1",0
"REV1",0
"REV1L",0.0689
"REV3L",0.0867
"REXO1",0
"REXO1L1",0
"REXO1L1P",0
"REXO1L2P",0
"REXO1L8P",0
"REXO2",0
"REXO2",0
"REXO4",0
"RFC1",-0.0567
"RFC1",-0.0567
"RFC2",0
"RFC3",0
"RFC3",0
"RFC4",0
"RFC5",0
"RFESD",0
"RFFL",0
"RFK",0
"RFLNB",0
"RFNG",0
"RFP",-0.1485
"RFPL1",0.2502
"RFPL2",-0.0077
"RFPL3",0.0302
"RFPL3S",0
"RFPL4A",0
"RFPL4AL1",0
"RFPL4B",0
"RFRP",-0.0282
"RFT1",0
"RFTN1",0
"RFTN2",0
"RFWD2",0
"RFWD3",0
"RFX1",0.057
"RFX2",-0.077
"RFX3",0.0194
"RFX3",0.0194
"RFX4",0.083
"RFX4",0.083
"RFX5",0
"RFX6",0
"RFXANK",0
"RFXAP",-0.0265
"RFXDC1",0
"RFXDC2",0
"RG9MTD2",0
"RGAG1",0
"RGAG4",0
"RGC32",-0.1263
"RGCC",0
"RGL",0.0942
"RGL1",0
"RGL2",0
"RGL3",0
"RGL4",0
"RGMA",0
"RGMB",0
"RGMB",0
"RGN",0
"RGNEF",0
"RGNEF",0
"RGP1",0
"RGPD1",0
"RGPD2",0
"RGPD3",0
"RGPD4",0
"RGPD5",0
"RGPD8",0
"RGR",0.0022
"RGS",0.035
"RGS1",0
"RGS10",0
"RGS11",-0.0252
"RGS12",0
"RGS12",0
"RGS12",0
"RGS13",0.033
"RGS14",0
"RGS16",0
"RGS17",-0.0468
"RGS18",0
"RGS19",0
"RGS2",0
"RGS20",0
"RGS21",0
"RGS22",0
"RGS3",0
"RGS4",0
"RGS5",-0.0212
"RGS6",0.0088
"RGS7",-0.0362
"RGS7BP",0
"RGS8",0
"RGS9",-0.037
"RGS9BP",0
"RGSL1",0
"RGSZ1",-0.0195
"Rh50",0.0191
"RHAG",0
"RHAMM",-0.0347
"RHBDD1",0
"RHBDD2",0
"RHBDD3",0
"RHBDF1",0
"RHBDF2",0
"RHBDL",-0.0483
"RHBDL1",0
"RHBDL2",0
"RHBDL2",0
"RHBDL3",0
"RHBG",0.0834
"RHCE",0
"RHCG",-0.0957
"RHD",0.0021
"RHEB",0
"RHEB",0
"RHEBL1",0
"RHLP",0.0025
"RHNO1",0
"RHO",-4e-04
"RHOA",0
"RHOA",0
"RHOB",0
"RHOBTB1",0
"RHOBTB2",0
"RHOBTB3",0
"RHOC",0
"RHOD",0
"RHOF",0
"RHOF",0
"RHOF",0
"RHOG",0
"RHOH",0
"RHOJ",0
"RHOJ",0
"RHOK",0.0131
"RHOQ",0
"RHOT1",0
"RHOT2",0
"RHOU",0
"RHOV",0
"RHOXF1",0
"RHOXF2",0
"RHOXF2B",0
"RHPN1",0
"RHPN1-AS1",0
"RHPN2",0
"RIBC1",0
"RIBC2",0
"RIC1",0
"RIC3",0
"RIC8A",0
"RIC8A",0
"RIC8B",0
"RICK",0.0782
"RICTOR",0
"RICTOR",0
"RIDA",0
"RIF",-0.07
"RIF1",0
"RIG",-0.0791
"RIG-I",0.0503
"RIIAD1",0
"RIL",-0.0268
"RILP",0
"RILPL1",0
"RILPL2",0
"RIMBP2",0
"RIMBP3",0
"RIMBP3B",0
"RIMBP3C",0
"RIMKLA",0
"RIMKLB",0
"RIMS1",0
"RIMS2",0
"RIMS2",0
"RIMS3",0
"RIMS4",0
"RIN",0.0036
"RIN1",0
"RIN2",0
"RIN2",0
"RIN3",0
"RIN3",0
"RING1",-0.0345
"RINL",0
"RINT1",0
"RIOK1",0
"RIOK2",0
"RIOK3",0
"RIPK1",0
"RIPK2",0
"RIPK2",0
"RIPK3",-0.0616
"RIPK4",0
"RIPK4",0
"RIPK5",0
"RIPK5",0
"RIPPLY1",0
"RIPPLY2",0
"RIPPLY3",0
"RIT1",0
"RIT2",0
"RITA1",0
"RKHD2",0
"RKHD2",0
"RKHD3",0
"RKHD3",0
"RLBP1",0
"RLF",0
"RLIM",0
"RLN1",0
"RLN2",-0.0332
"RLN3",0
"RMDN1",0
"RMDN2",0
"RMDN3",0
"RMI1",0
"RMI2",0
"RMND1",0
"RMND5A",0
"RMND5B",0
"RMP",0.0252
"RMRP",0
"RN7SL1",0
"R0.05-8S5",0
"R0.0C",0.0102
"R0.0SE1",0
"R0.0SE1",0
"R0.0SE10",0
"R0.0SE11",0
"R0.0SE12",0
"R0.0SE13",0
"R0.0SE2",0
"R0.0SE3",-0.0127
"R0.0SE3L",-0.0627
"R0.0SE4",0
"R0.0SE6",0.0194
"R0.0SE6PL",-0.0274
"R0.0SE7",0.2837
"R0.0SE8",0
"R0.0SE9",0
"R0.0SEH1",-0.0102
"R0.0SEH2A",0
"R0.0SEH2B",0
"R0.0SEH2C",0
"R0.0SEK",0
"R0.0SEL",-0.0921
"R0.0SET2",0
"RNB6",-0.063
"RND1",0
"RND2",0
"RND3",0
"RNF",0.0497
"RNF10",0.0346
"RNF10",0.0346
"RNF103",0
"RNF11",0
"RNF111",0
"RNF112",0
"RNF113A",0
"RNF113B",0
"RNF114",0
"RNF115",0
"RNF12",0
"RNF121",0
"RNF121",0
"RNF122",0
"RNF123",0
"RNF125",0
"RNF126",0
"RNF128",0
"RNF128",0
"RNF13",0
"RNF13",0
"RNF130",0
"RNF133",0
"RNF135",0
"RNF138",0
"RNF139",0
"RNF14",0
"RNF14",0
"RNF141",0
"RNF141",0
"RNF144",0
"RNF144",0
"RNF144A",0
"RNF144B",0
"RNF145",0
"RNF146",0
"RNF148",0
"RNF149",0
"RNF150",0
"RNF151",0
"RNF152",0
"RNF152",0
"RNF157",0
"RNF16",0.0234
"RNF165",0
"RNF166",0
"RNF167",0
"RNF168",0
"RNF169",0
"RNF17",-0.0357
"RNF170",0
"RNF170",0
"RNF18",-0.037
"RNF180",0
"RNF181",0
"RNF182",0
"RNF183",0
"RNF185",0
"RNF186",0
"RNF187",0
"RNF19A",0
"RNF19B",0
"RNF2",0
"RNF2",0
"RNF20",0
"RNF207",0
"RNF208",0
"RNF21",-0.0095
"RNF212",0
"RNF213",0
"RNF214",0
"RNF215",0
"RNF216",0
"RNF216L",0
"RNF216P1",0
"RNF217",0
"RNF219",0
"RNF220",0
"RNF222",0
"RNF223",0
"RNF224",0
"RNF24",0
"RNF25",0
"RNF26",-0.0236
"RNF31",0
"RNF32",0
"RNF34",0
"RNF34",0
"RNF38",0
"RNF39",0
"RNF4",0
"RNF4",0
"RNF40",0
"RNF41",0
"RNF43",0
"RNF44",0
"RNF5",0
"RNF5",0
"RNF5",0
"RNF5P1",0
"RNF6",-0.0013
"RNF6",-0.0013
"RNF7",-0.0011
"RNF8",0
"RNFT1",0
"RNFT2",0
"RNGTT",0
"RNH1",0
"RNLS",0
"RNMT",0
"RNMTL1",0
"RNPC3",0
"RNPEP",-0.0259
"RNPEP",-0.0259
"RNPEPL1",-0.0812
"RNPS1",-0.0955
"RNU105C",0
"RNU12",0
"RNU2-1",0
"RNU6-10P",0
"RNU6-14P",0
"RNU6-16P",0
"RNU6-2",0
"RNU6-28P",0
"RNU6-33P",0
"RNU6-35P",0
"RNU6-39P",0
"RNUT1",-0.078
"ROBO1",0
"ROBO1",0
"ROBO2",0
"ROBO3",0
"ROBO4",0
"ROC1",0.0328
"ROCK1",0
"ROCK2",0
"ROCK2",0
"ROD1",-0.0144
"ROGDI",0
"ROMK1",-0.0384
"ROMO1",0
"ROPN1",0
"ROPN1B",0
"ROPN1L",0
"ROR1",0
"ROR1",0
"ROR1",0
"ROR2",0
"ROR2",0
"RORA",0
"RORB",-0.0187
"RORB",-0.0187
"RORC",-0.0613
"RORC",-0.0613
"ROS1",-0.0326
"RP1",-0.0284
"RP11-125A7.3",0
"RP11-125A7.3",0
"RP11-130N24.1",0
"RP11-130N24.1",0
"RP11-159J2.1",0
"RP11-217H1.1",0
"RP11-217H1.1",0
"RP11-298P3.3",0
"RP11-321G1.2",0
"RP11-35N6.1",0
"RP11-529I10.4",0
"RP11-54H7.1",0
"RP11-82K18.3",0
"RP11-93B10.1",0
"RP11-93B10.1",0
"RP11-94I2.2",0
"RP1L1",0
"RP2",0
"RP2",0
"RP42",0.0435
"RP5-1022P6.2",0
"RP5-1022P6.2",0
"RP5-860F19.3",0
"RP5-875H10.1",0
"RP9",0
"RP9P",0
"RPA1",0
"RPA2",0
"RPA3",0
"RPA4",0
"RPA40",-0.1064
"RPAIN",0
"RPAIN",0
"RPAP1",0
"RPAP2",0
"RPAP3",0
"RPB3",-0.0312
"RPC32",0.1436
"RPC62",-0.0397
"RPE",0
"RPE",0
"RPE65",-0.054
"RPEL1",0
"RPF-1",-0.0594
"RPF1",0
"RPF2",0
"RPGR",0.0733
"RPGRIP1",-0.0017
"RPGRIP1L",0
"RPH3A",0
"RPH3AL",0
"RPIA",0
"RPL10",0
"RPL10A",0
"RPL10AP2",0
"RPL10L",0
"RPL11",0
"RPL12",0
"RPL13",0
"RPL13A",0
"RPL13AP17",0
"RPL14",0
"RPL14",0
"RPL14",0
"RPL15",-0.0248
"RPL17",0
"RPL18",0
"RPL18A",0
"RPL19",0
"RPL21",0
"RPL22",-0.0191
"RPL22L1",0
"RPL23",0
"RPL23A",0
"RPL23AP53",0
"RPL23P8",0
"RPL24",0
"RPL26",0
"RPL26L1",0
"RPL27",0
"RPL27A",0
"RPL28",0
"RPL29",0
"RPL29",0
"RPL3",0
"RPL30",0
"RPL31",0
"RPL31P11",0
"RPL32",0
"RPL32P3",0
"RPL34",0
"RPL35",0
"RPL35",0
"RPL35A",0
"RPL36",-0.0121
"RPL36A",-0.0103
"RPL36AL",0
"RPL36AP6",0
"RPL37",0
"RPL37",0
"RPL37A",0
"RPL38",0
"RPL39",0
"RPL39L",0
"RPL3L",-0.0248
"RPL4",0
"RPL41",0
"RPL5",0
"RPL6",0
"RPL6",0
"RPL7",0
"RPL7A",-0.0267
"RPL7L1",0
"RPL8",0
"RPL9",0
"RPLP0",0
"RPLP1",0
"RPLP1",0
"RPLP2",0
"RPML2",-0.0519
"RPN1",0
"RPN1",0
"RPN1",0
"RPN2",0
"RPP14",0
"RPP21",0
"RPP25",0
"RPP25L",0
"RPP30",0
"RPP38",0
"RPP40",-0.0292
"RPRC1",0
"RPRC1",0
"RPRD1A",0
"RPRD1B",0
"RPRD2",0
"RPRM",0
"RPRML",0
"RPS10",0
"RPS11",0
"RPS12",0
"RPS13",0
"RPS13",0
"RPS14",0
"RPS14",0
"RPS15",0
"RPS15A",0
"RPS15AP25",0
"RPS16",0
"RPS18",0
"RPS19",0
"RPS19BP1",0
"RPS2",0
"RPS2",0
"RPS2",0
"RPS20",0
"RPS21",0
"RPS23",0
"RPS24",0
"RPS25",0
"RPS26",-0.002
"RPS26P2",0
"RPS27",0
"RPS27A",0
"RPS27L",0
"RPS28",0
"RPS29",0
"RPS2P32",0
"RPS2P35",0
"rpS3",-0.0063
"RPS3",0
"RPS3",0
"RPS3A",0
"RPS3A",0
"RPS4X",0
"RPS4Y1",0
"RPS4Y2",0
"RPS5",0
"RPS5",0
"RPS6",0
"RPS6KA1",0
"RPS6KA2",0
"RPS6KA3",0
"RPS6KA4",0
"RPS6KA5",0
"RPS6KA5",0
"RPS6KA6",0.0095
"RPS6KB1",0
"RPS6KB2",0
"RPS6KC1",-0.0381
"RPS6KL1",0
"RPS6KL1",0
"RPS7",0
"RPS8",0
"RPS9",-0.0137
"RPSA",0
"RPSAP15",0
"RPSAP52",0
"RPSAP58",0
"RPTN",0
"RPTOR",0
"RPUSD1",0
"RPUSD2",0
"RPUSD3",0
"RPUSD4",0
"RQCD1",0
"RRAD",0
"RRAGA",0
"RRAGB",0
"RRAGC",0
"RRAGC",0
"RRAGD",0
"RRAS",-0.2494
"RRAS2",0
"RRBP1",0
"RREB1",-0.0151
"RRH",-0.0175
"RRM1",0
"RRM2",0
"RRM2",0
"RRM2B",0
"RRN3",0
"RRN3",0
"RR0.0D1",0
"RRP1",0
"RRP12",0
"RRP15",0
"RRP1B",0
"RRP22",-0.0506
"RRP36",0
"RRP4",-0.0944
"RRP46",-0.1125
"RRP7A",0
"RRP8",0
"RRP9",0
"RRS1",0
"RS1",-0.0098
"RS1",-0.0098
"RSAD1",0
"RSAD2",0
"RSBN1",0
"RSBN1L",0
"RSC1A1",0
"rse",0.1149
"RSF1",0
"RSF1",0
"RSG1",0
"RSHL1",-0.0056
"RSHL2",0
"RSL1D1",0
"RSL24D1",0
"RSNL2",0
"RSP3",0.0483
"RSPH1",0
"RSPH10B",0
"RSPH10B2",0
"RSPH14",0
"RSPH3",0
"RSPH4A",0
"RSPH6A",0
"RSPH9",0
"RSPO1",0
"RSPO2",0
"RSPO3",0
"RSPO4",0
"RSPRY1",0
"RSRC1",0
"RSRC2",0
"RSRFC4",0.1093
"RSRP1",0
"RSU1",0
"RTBDN",0
"RTCA",0
"RTCB",0
"RTCD1",0
"RTCD1",0
"RTDR1",-0.0054
"RTEL1",0
"RTF1",0
"RTFDC1",0
"RTKN",0
"RTKN2",0
"RTL1",0
"RTN1",0
"RTN2",0
"RTN3",0.0698
"RTN4",0
"RTN4IP1",0
"RTN4R",0
"RTN4RL1",0
"RTN4RL2",0
"RTP1",0
"RTP2",0
"RTP3",0
"RTP4",0
"RTP5",0
"RTTN",0
"RU2",0.0737
"RUBCN",0
"RUBCNL",0
"RUFY1",0
"RUFY2",0
"RUFY3",0
"RUFY4",0
"RUNDC1",0
"RUNDC2A",0
"RUNDC2B",0
"RUNDC2C",0
"RUNDC2C",0
"RUNDC3A",0
"RUNDC3B",0
"RUNX1",0.0377
"RUNX1T1",0
"RUNX2",-0.015
"RUNX2",-0.015
"RUNX3",0
"RUSC1",0
"RUSC1-AS1",0
"RUSC2",0
"RUTBC1",0
"RUTBC3",0
"RUTBC3",0
"RUVBL1",0
"RUVBL1",0
"RUVBL2",0
"RWDD1",0
"RWDD2A",0
"RWDD2B",0
"RWDD3",0
"RWDD4",0
"RWDD4A",0
"RWDD4A",0
"RX",-0.0094
"RXFP1",0
"RXFP2",0
"RXFP3",0
"RXFP4",0
"RXRA",0
"RXRA",0
"RXRB",0
"RXRG",0
"RY-1",2e-04
"RYBP",0
"RYBP",0
"RYBP",0
"RYR1",0
"RYR2",0
"RYR3",0.0717
"S-MAG",0.0597
"S100A1",0
"S100A10",0
"S100A11",0
"S100A11",0
"S100A12",0
"S100A13",0
"S100A14",-0.0791
"S100A16",0
"S100A2",0
"S100A3",0
"S100A4",0
"S100A5",-0.0251
"S100A6",-0.0722
"S100A7",0
"S100A7A",0
"S100A7L2",0
"S100A8",0
"S100A9",0
"S100B",0
"S100G",0
"S100P",0
"S100PBP",0
"S100PBP",0
"S100PBP",0
"S100Z",0
"S1PR1",0
"S1PR2",0
"S1PR3",0
"S1PR4",0
"S1PR5",0
"S2P",0.0329
"S81524",0
"SA",-0.0292
"SAA1",0
"SAA2",-0.2099
"SAA2-SAA4",0
"SAA3P",0
"SAA4",-0.0516
"SAAL1",0
"SAAS",-0.0503
"SAC",-0.0085
"SACM1L",0
"SACS",0
"SAD1",-0.0073
"SAE1",0
"SAF-A",0.0402
"SAFB",0
"SAFB",0
"SAFB2",0
"SAFB2",0
"SAG",-0.0528
"SAGE",-0.0343
"SAGE1",0
"SAGE2P",0
"SALF",0.0434
"SALL1",0.0326
"SALL2",0
"SALL3",0
"SALL4",0
"SAMD1",0
"SAMD1",0
"SAMD10",0
"SAMD11",0
"SAMD12",0
"SAMD13",0
"SAMD14",0
"SAMD15",0
"SAMD3",0
"SAMD4A",0
"SAMD4B",0
"SAMD5",0
"SAMD7",0
"SAMD8",0
"SAMD9",0
"SAMD9",0
"SAMD9",0
"SAMD9L",0
"SAMHD1",0
"SAMM50",0
"SAMSN1",0.0055
"SAP130",0
"SAP18",0
"SAP18",0
"SAP25",0
"SAP30",0
"SAP30BP",0
"SAP30BP",0
"SAP30L",0
"SAPCD1",0
"SAPCD2",0
"SAR1A",0
"SAR1B",0
"SARAF",0
"SARCOSIN",-0.051
"SARDH",-0.0079
"SARM1",0
"SARNP",0
"SARS",0
"SARS2",0
"SART-2",-0.0401
"SART1",0
"SART2",0
"SART3",0
"SAS",-0.0573
"SASH1",0
"SASH1",0
"SASH3",0
"SASS6",0
"SAT1",0
"SAT2",0
"SATB1",0
"SATB2",0
"SATB2",0
"SATL1",0
"SAV1",0
"SAV1",0
"SAXO1",0
"SAXO2",0
"SAYSD1",0
"SBBI26",0.0581
"SBBI31",0.0636
"SBBI42",0.0049
"SBDS",0
"SBDS",0
"SBF1",0
"SBF2",0
"SBK1",0
"SBK2",0
"SBK3",0
"SBNO1",0
"SBNO2",0
"SBSN",0
"SBSPON",0
"SC4MOL",0
"SC4MOL",0
"SC5D",0
"SC5DL",0
"SCA7",-0.036
"SCAD-SRL",0.0814
"SCAF1",0
"SCAF11",0
"SCAF4",0
"SCAF8",0
"SCAI",0
"SCAM-1",-0.0564
"SCAMP1",0.1431
"SCAMP1",0.1431
"SCAMP1",0.1431
"SCAMP2",-0.0606
"SCAMP3",0
"SCAMP4",0
"SCAMP5",0
"SCAND1",-0.0266
"SCAND1",-0.0266
"SCAND2",0
"SCAND2",0
"SCAP",0
"SCAPER",0
"SCARA3",0
"SCARA5",0
"SCARB1",0
"SCARB2",0
"SCARF1",0
"SCARF2",0
"SCAR0.017",0
"SCAR0.023",0
"SCAR0.08",0
"SCAR0.09L",0
"SCCA1",0.0483
"SCCA2",0.1278
"SCCPDH",0
"SCD",0
"SCD5",0
"SCD5",0
"SCDGF-B",0.0032
"SCEL",0.0538
"SCFD1",0
"SCFD2",0
"SCG2",0
"SCG3",0.011
"SCG5",0
"SCGB1A1",0
"SCGB1C1",0
"SCGB1D1",0
"SCGB1D2",0
"SCGB1D4",0
"SCGB2A1",0
"SCGB2A2",0
"SCGB2B2",0
"SCGB3A1",0
"SCGB3A2",0
"SCGN",0
"SCHIP1",0
"SCIMP",0
"SCIN",0
"SCLIP",0.0551
"SCLT1",0
"SCLT1",0
"SCLY",0.0023
"SCMH1",-0.0642
"SCML1",0.0021
"SCML1",0.0021
"SCML2",0
"SCML2",0
"SCML4",0
"SCN10A",-0.0016
"SCN11A",0.0303
"SCN12A",-0.0067
"SCN1A",0.0078
"SCN1B",0
"SCN2A",0
"SCN2A2",-0.0238
"SCN2B",0.0245
"SCN3A",-0.0213
"SCN3B",0
"SCN4A",-0.0302
"SCN4B",0
"SCN5A",0.0275
"SCN6A",-0.0313
"SCN7A",0
"SCN8A",-0.0803
"SCN9A",-0.0429
"SCNM1",0
"SCNN1A",0
"SCNN1B",0
"SCNN1D",0.0423
"SCNN1G",-0.0192
"SCO1",0
"SCO2",0
"SCOC",0
"SCP1",0.0263
"SCP2",0
"SCP2D1",0
"SCPEP1",0
"scr2",7e-04
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0.0131
"SCRT1",0
"SCRT2",0
"SCT",0.1367
"SCTR",0
"SCUBE1",0
"SCUBE3",0
"SCX",0
"SCYA1",0.0323
"SCYA13",-0.0641
"SCYA16",-0.0589
"SCYA17",-0.0146
"SCYA22",-0.0638
"SCYA24",0.2118
"SCYA25",0.0415
"SCYA27",0.06
"SCYA7",-0.0188
"SCYB14",0.2844
"SCYB5",-0.0317
"SCYB6",-0.035
"SCYC1",-0.0424
"SCYC2",0.0479
"SCYL1",0
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",0
"SDC1",0
"SDC2",0
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",0
"SDCCAG1",0.127
"SDCCAG16",-0.0873
"SDCCAG3",-0.0563
"SDCCAG8",0
"SDE2",0
"SDF2",0
"SDF2",0
"SDF2L1",-0.0435
"SDF4",0
"SDHA",0
"SDHA",0
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",0
"SDHB",0
"SDHC",0
"SDHD",0
"SDHD",0
"SDK1",0
"SDK1",0
"SDK1",0
"SDK2",0
"sdp35",-0.015
"SDPR",-0.0488
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",-0.0792
"SE57-1",-0.1561
"SE70-2",0.0715
"SEC10L1",0.0903
"SEC11A",0
"SEC11C",0
"SEC13",0
"SEC13L1",-0.0142
"SEC14L1",0
"SEC14L1",0
"SEC14L2",0
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0.0346
"SEC22C",0
"SEC22C",0
"SEC22C",0
"SEC23A",0
"SEC23B",0
"SEC23IP",0
"SEC24A",0
"SEC24B",0
"SEC24C",0
"SEC24D",0
"SEC24D",0
"SEC31A",0
"SEC31B",0
"SEC34",0.0526
"SEC61A1",0
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0.0311
"SEC62",0
"SEC63",0
"SEC63",0
"SECISBP2",0
"SECISBP2",0
"SECISBP2L",0
"SECP43",-0.0534
"SECTM1",0
"SEDL",0.0519
"SEEK1",0.0522
"SEH1L",0
"SEL1L",0
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",-0.0205
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",0
"SELS",0
"SELS",0
"SEMA3A",-0.266
"SEMA3B",0
"SEMA3C",0
"SEMA3D",0
"SEMA3D",0
"SEMA3D",0
"SEMA3E",0.0591
"SEMA3F",-0.1529
"SEMA3F",-0.1529
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",0
"SEMA4C",0
"SEMA4D",0
"SEMA4F",-0.0474
"SEMA4G",0
"SEMA5A",0
"SEMA5A",0
"SEMA5B",0
"SEMA6A",-0.0377
"SEMA6B",-0.0207
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0
"SEMAY",-0.0246
"semaZ",-0.0708
"SEMG1",0.0589
"SEMG2",0
"SEMP1",0.0764
"SENP1",0
"SENP2",-0.0257
"SENP3",0
"SENP5",0
"SENP6",0
"SENP6",0
"SENP7",0.0673
"SENP7",0.0673
"SENP8",0
"SEPHS1",0
"SEPHS2",0
"SEPP1",0
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",-0.009
"SERAC1",0
"SERBP1",0
"SERF1",-0.0313
"SERF1A",0
"SERF1B",-0.0586
"SERF2",-0.0062
"SERGEF",0
"SERHL2",0
"SERINC1",0
"SERINC2",0
