"Gene","ATF5"
"SNX11",-0.7932
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",-0.6871
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",-1.0753
"SNX5",0
"SNX6",-0.3303
"SNX7",0
"SNX8",0
"SNX9",-0.1266
"SNX9",-1.4137
"SOAT1",-1.402
"SOAT1",-0.1774
"SOAT1",1.0985
"SOAT2",0
"SOBP",0
"SOCS-1",0
"SOCS1",-0.0047
"SOCS1",0.1928
"SOCS2",1.1577
"SOCS2",-0.3761
"SOCS3",-0.7782
"SOCS3",-0.0644
"SOCS4",0
"SOCS5",-0.2275
"SOCS5",-0.1868
"SOCS6",0
"SOCS7",0
"SOD1",0
"SOD2",0.5744
"SOD3",0
"SODD",0
"sOdftrance",0
"SOGA3",0
"SOHLH1",0.1425
"SOHLH1",0.0049
"SOHLH2",0.0372
"SOHLH2",-0.1997
"SOLH",0
"SON",0
"SORBS1",0.1301
"SORBS1",-0.0266
"SORBS1",-0.6123
"SORBS2",0
"SORBS3",-5.0496
"SORCS1",0
"SORCS2",0
"SORCS3",0
"SORD",0
"SORL1",0
"SORT1",-0.9022
"SORT1",-0.2554
"SOS1",-0.4553
"SOS2",0
"SOST",0
"SOSTDC1",0
"SOWAHB",0
"SOWAHC",0
"SOWAHD",0
"SOX1",0.146
"SOX1",-1.2762
"SOX10",-0.1838
"SOX10",0.0277
"SOX11",0.3505
"SOX11",0.3316
"SOX12",-0.0192
"SOX12",-0.4642
"SOX13",0.0408
"SOX14",0.1415
"SOX15",-0.4224
"SOX17",0.0103
"SOX17",2.7067
"SOX18",1.9829
"SOX2",0.2399
"SOX2",0.3375
"SOX21",0.0073
"SOX21",0.1212
"SOX3",-0.5802
"SOX3",0.543
"SOX30",-0.3621
"SOX4",-0.1593
"SOX4",-1.3152
"SOX5",0.1155
"SOX5",0.0657
"SOX5",-0.1896
"SOX6",0.1317
"SOX7",-0.3063
"SOX7",0.0346
"SOX8",-0.5129
"SOX8",-3.6476
"SOX9",-1.4734
"SP1",-0.1845
"SP1",-0.0251
"SP100",-0.2131
"SP100",-0.1788
"SP100",-0.1888
"SP100-B",0
"SP110",-2.1609
"SP140",0
"SP140L",0
"SP192",0
"SP2",0.0315
"SP2",-0.2181
"SP3",0.2831
"SP3",-0.6069
"sp32",0
"SP329",0
"SP38",0
"SP4",0
"SP5",-0.0114
"SP5",-4.0508
"SP5",0.1277
"SP6",0
"SP7",0.1254
"SP8",0
"SP9",0
"SPA17",-2.2041
"SPACA1",0
"SPACA3",0
"SPACA4",0
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",0
"SPACRCAN",0
"SPAG1",-0.5284
"SPAG1",-0.5467
"SPAG11A",0
"SPAG11B",0
"SPAG16",-0.0491
"SPAG16",0.0902
"SPAG17",0
"SPAG4",0
"SPAG5",0
"SPAG6",0.1453
"SPAG6",0.0906
"SPAG7",0
"SPAG8",0
"SPAG9",0
"SPAM1",-0.5049
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA12",0
"SPATA13",0
"SPATA16",0
"SPATA17",-0.1851
"SPATA18",0.1126
"SPATA18",-0.2512
"SPATA18",-0.5307
"SPATA19",0
"SPATA2",0
"SPATA20",-0.3395
"SPATA21",0
"SPATA22",0
"SPATA24",0
"SPATA25",0
"SPATA2L",0
"SPATA31A1",0
"SPATA31A3",0
"SPATA31A5",0
"SPATA31A6",0
"SPATA31A7",0
"SPATA31C1",0
"SPATA31C2",0
"SPATA31D1",0
"SPATA31D3",0
"SPATA31D4",0
"SPATA31D5P",0
"SPATA31E1",0
"SPATA32",0
"SPATA33",0
"SPATA4",0
"SPATA45",0
"SPATA5",0
"SPATA5L1",-1.9095
"SPATA6",-0.1262
"SPATA6",2e-04
"SPATA6L",0
"SPATA7",0.0088
"SPATA8",0
"SPATA9",0
"SPATC1",0
"SPATC1L",0
"SPATS1",0
"SPATS2",-0.2812
"SPATS2L",0
"SPBC25",-0.0292
"SPBPBP",0
"SPC25",0
"SPCS1",0
"SPCS2",-0.1347
"SPCS3",-0.1099
"SPDEF",0.173
"SPDL1",0
"SPDYA",0
"SPDYC",0
"SPDYE1",0
"SPDYE2",0
"SPDYE2B",0
"SPDYE3",0
"SPDYE4",0
"SPDYE5",0
"SPDYE7P",0
"SPEC1",0
"SPECC1",0
"SPEF1",0
"SPEF2",0
"SPEG",0
"SPEM1",0
"SPEN",-0.0706
"SPEN",-0.3293
"SPEN",-0.5907
"spermidinespermine N1-acetyltransferase",0
"SPERT",0
"SPESP1",0
"SPF45",0
"SPG11",0
"SPG20",0
"SPG21",-0.0495
"SPG4",0
"SPG7",-0.146
"SPG7",-0.2568
"SPG7",-0.3115
"SPHAR",0.8637
"SPHK1",1.1058
"SPHK2",0
"SPHKAP",0
"SPI1",-0.0341
"SPIB",-0.3856
"SPIB",0.0832
"SPIC",-0.1648
"SPICE1",0
"SPIDR",0
"SPIN",0
"SPIN1",0
"SPIN2",0
"SPIN2A",0
"SPIN2B",0
"SPIN3",0
"SPIN4",0
"SPINK1",0
"SPINK13",0
"SPINK14",0
"SPINK2",0
"SPINK4",0
"SPINK5",-0.1471
"SPINK5L3",0
"SPINK6",-0.0825
"SPINK7",0
"SPINK8",0
"SPINK9",0
"SPINLW1",0.0035
"SPINT1",0
"SPINT2",0
"SPINT3",0
"SPINT4",0
"Spir-1",0
"SPIRE1",0
"SPIRE2",0
"SPN",-0.4014
"SPNS1",0
"SPNS2",0
"SPNS3",0
"SPO11",0
"SPOCD1",-1.5265
"SPOCK1",0
"SPOCK2",0
"SPOCK3",0
"SPON1",0
"SPON2",0
"SPOP",0
"SPOPL",0
"SPOUT1",0
"SPP1",-0.602
"SPP2",0
"SPPL2A",-2.4256
"SPPL2B",0
"SPPL2C",0
"SPPL3",0
"SPR",0
"SPR1",0
"SPRED1",-0.0308
"SPRED1",-0.1858
"SPRED2",0
"SPRED3",0
"SPRN",0
"SPRR1A",-0.0467
"SPRR1A",-0.0931
"SPRR1B",-0.0936
"SPRR2A",0
"SPRR2B",0
"SPRR2C",-0.0684
"SPRR2D",-0.08
"SPRR2E",-0.0502
"SPRR2F",0
"SPRR2G",1.1232
"SPRR3",-0.0799
"SPRR4",-0.099
"SPRTN",0
"SPRY1",-0.1922
"SPRY2",-0.297
"SPRY3",0
"SPRY4",0
"SPRYD3",0.5899
"SPRYD7",0
"SPSB1",0.6227
"SPSB1",-0.0916
"SPSB2",0
"SPSB3",0
"SPSB4",0
"SPTA1",0
"SPTAN1",0.2119
"SPTB",0
"SPTBN1",0
"SPTBN2",-0.7154
"SPTBN3",0
"SPTBN4",0
"SPTBN5",-0.1745
"SPTLC1",0
"SPTLC2",0.1651
"SPTLC2",-0.2533
"SPTLC3",-0.1899
"SPTSSA",0
"SPTSSB",0
"SPTY2D1",0
"SPUF",0
"SPX",0
"SPZ1",0.14
"SQLE",0
"SQRDL",-0.0171
"SQSTM1",-0.1214
"SR-A",0
"SR140",0
"SRA1",0.3969
"SRA1",-0.3657
"SRA1",-0.4318
"SRB7",0
"SRBD1",0
"SRC",0
"SRCAP",-0.2421
"SRCL",0
"SRD5A1",-0.0509
"SRD5A2",0
"SRD5A2L",-1.6546
"SRD5A3",0
"SREB3",0
"SREBF1",3.0637
"SREBF1",-0.3236
"SREBF2",-0.005
"SREBF2",-0.6427
"SREC",0
"SREK1",0
"SREK1IP1",0
"SRF",-0.1537
"SRF",0.1466
"SRF",-0.4927
"SRFBP1",-0.5731
"SRGAP1",0
"SRGAP2",0
"SRGAP3",-0.1211
"SRGN",0
"SRI",-0.5152
"SRI",7e-04
"SRM",0
"SRM300",0
"SRMS",0
"SRP14",0
"SRP19",0
"SRP1gamma",0
"SRp40",0
"SRP54",0
"SRP68",0
"SRP72",0
"SRP9",-0.5985
"SRP9",0.1346
"SRPK1",0
"SRPK2",-0.0769
"SRPK2",0.2856
"SRPK3",0
"SRPRA",0
"SRPRB",0
"SRPSOX",0
"SRPX",-0.3357
"SRPX2",-0.5042
"SRR",0
"SRRD",0
"SRRM1",0
"SRRM2",0
"SRRM3",0
"SRRM4",0
"SRRM5",0
"SRRT",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF12",0
"SRSF2",0
"SRSF3",0
"SRSF4",0
"SRSF5",0
"SRSF6",0
"SRSF7",0
"SRSF8",0
"SRSF9",0
"SRXN1",-0.1395
"SRY",0.1143
"SS18",-1.402
"SS18L1",-0.1876
"SS18L1",0.2463
"SS18L2",0
"SSB",0
"SSBP1",0
"SSBP2",-0.6887
"SSBP2",-0.1916
"SSBP3",-0.265
"SSBP3",0.0613
"SSBP4",0
"SSC4D",0
"SSC5D",0
"SSFA2",0
"SSH1",0
"SSH2",0
"SSH3",0
"SSI-3",0
"SSMEM1",0
"SS0.01",0
"SSPN",0
"SSPO",0
"SSR1",-0.4486
"SSR2",-0.2008
"SSR2",0.0427
"SSR3",0
"SSR4",-0.2281
"SSRP1",-0.224
"SSSCA1",0
"SST",0
"SSTR1",0
"SSTR2",0
"SSTR3",0
"SSTR4",0
"SSTR5",0
"SSTRIP",0
"SSU72",0
"SSUH2",0
"SSX1",0.1382
"SSX2",0.7822
"SSX2",0.1543
"SSX2IP",0
"SSX3",-0.0847
"SSX4",0
"SSX4B",0
"SSX5",-0.3194
"SSX6",0
"SSX7",0.0735
"SSX8",0.1374
"SSX9",-0.3013
"SSXTSSX4 fusion",0
"SSXTSSX4v fusion",0
"ST13",0
"ST14",0
"ST16",0
"ST18",-0.5465
"ST1B2",0
"st2",0
"ST20",0
"ST3Gal VI",0
"ST3GAL1",0.6168
"ST3GAL1",0.3007
"ST3GAL2",0.1906
"ST3GAL2",-0.0251
"ST3GAL3",0.1858
"ST3GAL3",-0.0318
"ST3GAL4",0
"ST3GAL5",-0.4678
"ST3GAL6",0
"ST5",-1.6382
"ST6GAL1",-0.118
"ST6GAL1",-0.1621
"ST6GAL2",0.1438
"ST6GAL0.0C1",0
"ST6GAL0.0C2",-0.3529
"ST6GAL0.0C2",0.398
"ST6GAL0.0C3",0
"ST6Gal0.0c4",0
"ST6GAL0.0C4",-0.2047
"ST6GAL0.0C5",0.3789
"ST6GAL0.0C6",0
"ST6GAL0.0CIV",0
"ST7",-0.2231
"ST7",-0.5561
"ST7L",0
"ST8SIA1",0
"ST8SIA2",0
"ST8SIA3",0
"ST8SIA4",0
"ST8SIA5",0
"ST8SIA6",0
"STAB1",-0.3787
"STAB1",-0.73
"STAB2",0
"STAC",-0.063
"STAC",0.0809
"STAC2",0
"STAC3",0
"STAG1",-0.2134
"STAG2",0
"STAG3",0
"STAG3L1",0
"STAG3L4",0
"STAM",0
"STAM2",0
"STAMBP",0
"STAMBPL1",0.001
"STAP1",0
"STAP2",0.1419
"STAR",0
"STARD10",0
"STARD13",-0.1816
"STARD13",-0.2554
"STARD3",0
"STARD3NL",0
"STARD4",-0.3408
"STARD5",0
"STARD6",0
"STARD7",0
"STARD8",0
"STARD9",0
"STAT1",-0.6995
"STAT1",2.3312
"STAT2",0.0844
"STAT3",-0.8052
"STAT3",-0.4326
"STAT3",-1.2014
"STAT4",0.1083
"STAT4",-0.2358
"STAT5A",0.0039
"STAT5A",0.1768
"STAT5B",-0.3219
"STAT6",-0.1057
"STATH",0
"STATIP1",-0.3081
"STAU",0
"STAU1",0.248
"STAU2",0
"staufen",0
"STBD1",0
"STC1",0
"STC2",4.2981
"STC2",0.4513
"STE",0
"STEAP1",-0.6321
"STEAP1",-0.5814
"STEAP1B",0
"STEAP2",0
"STEAP3",0
"STEAP4",-0.0086
"stem cell factor, SCF",0
"STEP",0
"STG",0
"STH",0
"STIL",-0.0176
"STIM1",-0.9538
"STIM2",0
"STIP1",-0.428
"STIP1",-0.3037
"STK10",5.5804
"STK11",-0.1548
"STK11",-2.2322
"STK11IP",0
"STK16",0
"STK17A",0.412
"STK17A",0.0415
"STK17B",0
"STK19",0
"STK24",0
"STK25",0.17
"STK25",0.0329
"STK26",0
"STK3",-0.6032
"STK31",0
"STK32A",0
"STK32B",0.1469
"STK32C",0
"STK33",0
"STK35",-0.1048
"STK36",-0.26
"STK38",0
"STK38L",-0.4569
"STK38L",0.1379
"STK39",0
"STK4",0
"STK40",0
"STK6",0
"STK9",0
"STKLD1",0
"STM",0
"STM7",0
"STMN1",0
"STMN2",0
"STMN3",0
"STMN4",0
"STMND1",0
"STOM",0
"STOML1",0
"STOML2",0
"STOML3",0
"STON1",0
"STON1-GTF2A1L",0
"STON2",-0.2901
"STON2",-0.319
"STOX1",0
"STOX2",0
"STPG1",0
"STPG2",0
"STPG3",0
"STRA13",0
"STRA6",0
"STRA8",0
"STRADA",0
"STRADB",0
"STRAIT11499",0
"STRAP",0
"STRBP",0
"STRC",0
"STRIN",0
"STRIP1",0
"STRIP2",0
"STRL33",0
"STRN",0
"STRN3",0.0228
"STRN3",-0.3171
"STRN3",-0.076
"STRN4",-1.4239
"STS",-0.4698
"STS-1",-0.1903
"STT3A",-0.1654
"STT3B",-0.3058
"STUB1",0
"STUM",0
"STX10",-1.0743
"STX10",0.0894
"STX11",-0.361
"STX12",0.8821
"STX16",0
"STX17",-0.1778
"STX18",0
"STX19",0
"STX1A",0
"STX1B",0
"STX2",0.5346
"STX3",-0.7264
"STX4",0
"STX5",0
"STX6",2.8517
"STX6",-0.081
"STX6",-1.5437
"STX7",0
"STX8",0
"STXBP1",0
"STXBP2",0
"STXBP3",0
"STXBP4",0
"STXBP5",0
"STXBP5L",0
"STXBP6",0.2466
"STXBP6",0.1118
"STXBP6",0.1263
"STYK1",0
"STYX",0
"STYXL1",-1.2498
"SUB1",-0.0493
"SUB1",-0.0165
"SUB1",-0.285
"SUB1P1",0
"SUCLA2",2.2472
"SUCLA2",-0.1499
"SUCLG1",0
"SUCLG2",-0.8659
"SUCNR1",0
"SUCO",0
"SUDS3",0.2636
"SUFU",0.0341
"SUFU",-0.025
"SUGCT",0
"SUGP1",0
"SUGP2",0
"SUGT1",0
"SUGT1P1",0
"SUHW1",-0.4465
"SUHW2",0.1532
"SUHW3",0.0252
"SUHW4",-0.2099
"SULF1",0.0311
"SULF2",-0.1629
"SULT1A1",0
"SULT1A2",0
"SULT1A3",0.1391
"SULT1A3",-0.137
"SULT1B1",0
"SULT1C1",0
"SULT1C2",0
"SULT1C3",0
"SULT1C4",0
"SULT1E1",0.3902
"SULT2A1",0
"SULT2B1",-0.236
"SULT4A1",0
"SULTX3",0
"SUMF1",0
"SUMF2",0
"SUMO1",-3.735
"SUMO1P1",0.2869
"SUMO1P3",-3.1964
"SUMO2",0.0016
"SUMO2",0.0995
"SUMO3",0
"SUN1",0
"SUN2",0
"SUN3",0
"SUN5",0
"SUOX",0
"SUPAR",0
"SUPT16H",-2.0607
"SUPT16H",-1.4101
"SUPT20H",0
"SUPT20HL1",0
"SUPT20HL2",0
"SUPT3H",-0.0258
"SUPT4H1",-0.2179
"SUPT4H1",0.2106
"SUPT5H",1.7194
"SUPT6H",-0.2434
"SUPT6H",-0.0181
"SUPT7L",-0.0785
"SUPT7L",-0.3101
"SUPV3L1",0
"SUR1",0
"SURB7",-0.9785
"SURF1",-0.443
"SURF2",0
"SURF4",0
"SURF5",-0.1975
"SURF5",-0.0316
"SURF5",-0.1631
"SURF6",0
"SUSD1",0
"SUSD2",0
"SUSD3",0
"SUSD4",0
"SUSD5",0
"SUSD6",0
"SUT1",0
"SUV39H1",0.2655
"SUV39H2",-0.0428
"SUV39H2",-0.3879
"SUV420H1",-0.2732
"SUV420H1",-0.3582
"SUV420H2",-0.1098
"SUZ12",0.3151
"SUZ12",-0.406
"SUZ12",-0.0827
"SV2A",0
"SV2B",0
"SV2C",0
"SVBP",0
"SVCT1",0
"SVCT2",0
"SVEP1",0
"SVIL",-1.1655
"SVIP",0
"SVOP",0
"SVOPL",0
"SWAP70",-0.8713
"SWI5",0
"SWSAP1",0
"SWT1",0
"SYAP1",0
"SYBU",0
"SYCE1",0
"SYCE1L",0
"SYCE2",0
"SYCE3",0
"SYCN",0
"SYCP1",0
"SYCP2",0
"SYCP2L",0
"SYCP3",0
"SYDE1",0
"SYDE2",0
"SYF2",0
"SYK",0
"SYMPK",-2.0353
"SYN1",0
"SYN2",0
"SYN3",0
"SYNC",0
"SYNCOILIN",0
"SYNCRIP",0.2132
"SYNCRIP",-0.177
"SYNCRIP",-0.1519
"SYNDIG1",0
"SYNDIG1L",0
"SYNE1",0
"SYNE2",0
"SYNE3",0
"SYNE4",0
"SYNGAP1",0
"SYNGR1",0
"SYNGR2",0
"SYNGR3",0
"SYNGR4",2.897
"SYNJ1",-0.3718
"SYNJ1",-0.2328
"SYNJ2",-0.053
"SYNJ2",-0.2543
"SYNJ2BP",0
"SYNM",0
"SYNPO",0
"SYNPO2",0
"SYNPO2L",0
"SYNPR",0
"SYNRG",0
"SYP",-0.0539
"SYPL1",-0.0542
"SYPL1",-1.3148
"SYPL2",0
"SYS1",-0.1781
"SYT1",0
"SYT10",0
"SYT11",0
"SYT12",0
"SYT13",0
"SYT14",0
"SYT15",0
"SYT16",0
"SYT17",0
"SYT2",0.1127
"SYT3",0
"SYT4",0
"SYT5",0
"SYT7",-0.1121
"SYT8",0
"SYT9",-0.1979
"SYT9",0.1325
"SYTL1",0
"SYTL2",0
"SYTL3",0
"SYTL4",-0.03
"SYTL5",0
"SYVN1",1.03
"SYVN1",-0.3745
"SZF1",0
"SZRD1",0
"T",-0.1307
"T-Star",0
"T1A-2",0
"T3 receptor-associating cofactor-1, TRAC-1",0
"TA-NFKBH",-0.2359
"TAAR1",0
"TAAR2",0
"TAAR3",0
"TAAR5",0
"TAAR6",0
"TAAR8",0
"TAAR9",0
"TAB1",0
"TAB2",0
"TAB3",0
"TAC1",0
"TAC1R",0
"TAC3",0
"TAC3RL",0
"TAC4",0.1838
"TACC1",0.0142
"TACC1",0.5008
"TACC2",-0.1542
"TACC2",-0.8267
"TACC3",0
"TACI",0
"TACO1",0
"TACR1",0
"TACR2",0
"TACR3",0
"TACSTD2",0.1612
"TACTILE",0
"TADA1",0
"TADA1L",-0.3244
"TADA2A",0
"TADA2B",0
"TADA2L",-0.0936
"TADA2L",0.0383
"TADA3",0
"TADA3L",0.0586
"TADA3L",-0.3027
"TAF1",0.0381
"TAF1",-0.8757
"TAF10",-0.2823
"TAF11",0.8119
"TAF12",0.043
"TAF13",-0.1335
"TAF15",0
"TAF1A",-0.0528
"TAF1B",-0.3917
"TAF1C",-0.9076
"TAF1C",-0.1235
"TAF1D",0
"TAF1L",-0.0838
"TAF2",-1.0155
"TAF2",-0.8276
"TAF2",0.8331
"TAF2C1",0
"TAF2Q",0
"TAF3",1.7962
"TAF3",0.5213
"TAF3",1.1541
"TAF4",0.0057
"TAF4B",-0.1362
"TAF5",-0.0331
"TAF5L",1.4531
"TAF5L",-0.0944
"TAF6",-0.8557
"TAF6L",-0.0729
"TAF7",-0.0745
"TAF7L",-0.1022
"TAF8",0
"TAF9",1.175
"TAF9",-0.1068
"TAF9",-0.0466
"TAF9B",-0.3561
"TAF9B",-0.2966
"TAF9B",0.0528
"TAFII105",0
"TAFII170",0
"TAGAP",0
"TAGLN",1.0478
"TAGLN",-1.7423
"TAGLN2",0
"TAGLN3",-0.2072
"TAIP-2",0.0451
"TAK1",0
"tAKR",0.0553
"tAKR",0.1082
"TAL1",-0.4242
"TAL1",0.5868
"TAL2",-0.1897
"TALDO1",0
"TAMM41",0
"TANC1",0
"TANC2",0
"TANGO2",0
"TANGO6",0
"TANK",0
"TAOK1",0
"TAOK2",-1.235
"TAOK2",-0.0623
"TAOK3",0
"TAP1",-0.1016
"TAP2",0
"tapasin",0
"TAPBP",0
"TAPBPL",0
"TAPT1",0
"TARBP-b",0
"TARBP1",-0.3056
"TARBP2",3.0352
"TARDBP",-0.1164
"TARDBP",0.1986
"TARM1",0
"TARS",0
"TARS2",0
"TARSL2",0
"TAS1R1",0
"TAS1R2",0
"TAS2R1",0
"TAS2R10",-0.4972
"TAS2R13",0
"TAS2R14",0
"TAS2R16",0
"TAS2R19",0
"TAS2R20",0
"TAS2R3",0
"TAS2R31",0
"TAS2R38",0
"TAS2R39",0
"TAS2R4",0
"TAS2R40",0
"TAS2R41",0
"TAS2R43",0
"TAS2R46",0
"TAS2R5",0
"TAS2R50",0
"TAS2R60",0
"TAS2R7",0
"TAS2R8",0
"TAS2R9",0
"TASP1",-1.099
"TAT",0.0027
"TAT",-0.432
"TATDN1",0
"TATDN2",0
"TATDN3",0
"TAX1BP1",0.0068
"TAX1BP3",0
"TAZ",0
"TB1",0
"TBATA",0
"TBC1D1",0
"TBC1D10A",0
"TBC1D10B",0
"TBC1D10C",0
"TBC1D12",-0.0095
"TBC1D12",-0.0111
"TBC1D13",0
"TBC1D14",0
"TBC1D15",0
"TBC1D16",0
"TBC1D17",-0.0666
"TBC1D19",-0.202
"TBC1D2",0
"TBC1D20",0
"TBC1D21",0
"TBC1D22A",-0.5344
"TBC1D22B",0
"TBC1D23",0
"TBC1D24",0
"TBC1D25",0
"TBC1D28",0
"TBC1D29",0
"TBC1D2B",-0.6263
"TBC1D2B",-0.2643
"TBC1D30",0
"TBC1D31",0
"TBC1D32",0
"TBC1D3B",0
"TBC1D3C",0
"TBC1D3F",0
"TBC1D3G",0
"TBC1D3H",0
"TBC1D3L",0
"TBC1D3P2",0
"TBC1D4",-0.2455
"TBC1D5",0.5156
"TBC1D5",-0.5178
"TBC1D7",0
"TBC1D8",-0.5503
"TBC1D8B",-0.0032
"TBC1D8B",-0.2648
"TBC1D9",-1.0621
"TBC1D9B",0
"TBCA",0
"TBCB",0
"TBCCD1",0
"TBCD",0
"TBCE",0
"TBCEL",0
"TBCK",0
"TBK1",0
"TBKBP1",0
"TBL1",0
"TBL1X",-0.1088
"TBL1XR1",1.1918
"TBL1XR1",-0.4805
"TBL1XR1",-1.7674
"TBL1XR1",-0.1932
"TBL1Y",0.2902
"TBL2",0
"TBL3",0
"TBLR1",0
"TBN",0.0662
"TBP",-0.0528
"TBPL1",0.3848
"TBPL2",0
"TBR1",0.4231
"TBRG1",0
"TBRG4",0
"TBX1",0.1325
"TBX1",1.6503
"TBX10",-0.5934
"TBX15",-0.0261
"TBX18",0
"TBX19",-0.0623
"TBX19",0.1084
"TBX2",-0.2416
"TBX20",0.1438
"TBX21",-0.0326
"TBX22",0.1394
"TBX3",-0.1989
"TBX3",-0.2263
"TBX3-iso",0
"TBX4",-0.052
"TBX5",0.1313
"TBX5",0.1262
"TBX6",-0.1058
"TBXA2R",0
"TBXAS1",0
"TC1",0
"TC10",0
"TC21",0
"TC3",0
"TCAF1",0
"TCAF2",0
"tcag7.907",0
"TCAIM",0
"TCAM-1",0
"TCAP",0
"TCBAP0758",0
"TCEA1",-0.0824
"TCEA1",0.3617
"TCEA2",-0.0428
"TCEA3",0.0248
"TCEA3",-0.048
"TCEA3",-0.0162
"TCEAL1",3.2436
"TCEAL2",-0.3876
"TCEAL3",-0.0126
"TCEAL4",0.0542
"TCEAL5",-0.6788
"TCEAL6",-0.1022
"TCEAL7",-0.3512
"TCEAL7",-0.4069
"TCEAL8",0.105
"TCEAL9",0
"TCEANC",0
"TCEANC2",0
"TCEB1",-0.0774
"TCEB2",-0.0817
"TCEB2",0.7718
"TCEB3",0.5139
"TCEB3",-0.2333
"TCEB3B",0.1253
"TCEB3C",-0.2109
"TCEB3CL2",0
"TCEB3L",0
"TCERG1",-0.3378
"TCERG1L",-0.0665
"TCF-3",0
"TCF1",-1.4405
"TCF1",0.0587
"TCF12",0.0755
"TCF12",0.0776
"TCF12",0.9994
"TCF15",0.5821
"TCF15",0.2032
"TCF19",0.1844
"TCF19",-0.0103
"TCF2",-0.2225
"TCF2",0.118
"TCF20",-0.1806
"TCF21",-0.0286
"TCF23",-0.1014
"TCF24",0
"TCF25",0.8982
"TCF25",-1.5816
"TCF3",-0.2661
"TCF3",-0.1056
"TCF4",-0.134
"TCF7",0.3598
"TCF7L1",1.5837
"TCF7L2",-0.2325
"TCF7L2",-0.1401
"TCF8",0.1425
"TCFL5",0.5284
"TCFL5",1.8808
"TCHH",0
"TCHHL1",0
"TCHP",0
"TCIRG1",0
"TCL1A",0
"TCL1B",0
"TCL6",0
"TCN1",-1.6511
"TCN2",0
"TCOF1",-0.5249
"TCOF1",1.9667
"TCP1",0
"TCP10",0
"TCP10L",0
"TCP10L2",0
"TCP11",0
"TCP11L1",0
"TCP11L2",0.3242
"TCP11X2",0
"TCRA",0
"TCRB",0
"TCRBV13S1-TCRBJ2S1",0
"TCRG",0
"TCRGC2",0
"TCTA",0
"TCTE1",0
"TCTE3",0
"TCTEX1D1",0.1426
"TCTEX1D2",0
"TCTEX1D4",0
"TCTN1",0
"TCTN2",0
"TCTN3",0
"TDG",0
"TDGF1",-0.0163
"TDGF1",-0.0859
"TDGF1P3",0
"TDGF3",0.1267
"TDH",0
"TDO2",0
"TDP1",0
"TDP2",0
"TDPGD",0
"TDRD1",0
"TDRD10",0
"TDRD12",0
"TDRD3",0
"TDRD5",0
"TDRD6",0
"TDRD7",0
"TDRD9",0
"TDRKH",-0.0029
"TDRKH",0.0111
"TDRP",0
"TEAD1",-0.1487
"TEAD2",-0.0817
"TEAD3",-0.6321
"TEAD3",0.8922
"TEAD4",1.8142
"TEC",-0.1525
"TEC",0.1201
"TECPR1",0
"TECPR2",0
"TECR",0
"TECRL",0
"TECTA",0
"TECTB",0
"TED",0
"TEDDM1",0
"TEF",-0.3924
"TEF",-0.1718
"TEFM",0
"TEK",0
"TEKT1",0
"TEKT2",0
"TEKT3",0
"TEKT4",0
"TEKT4P2",0
"TEKT5",0
"TEL2",0
"TELO2",0
"TEM1",0
"TEM2",0
"TEM7",0
"TENC1",0
"TENM1",0
"TENM2",0
"TENM3",0
"TENM4",0
"TEP1",0.1034
"TEP1",0.492
"TEPP",0
"TEPSIN",0
"TERA",0
"TERB1",0
"TERB2",0
"TERE1",0
"TERF1",0.3838
"TERF1",0.5543
"TERF1",-3.3471
"TERF2",-0.2361
"TERF2IP",1.4646
"TERT",0
"TES",0
"TESC",-0.3236
"TESK1",0
"TESK2",0
"TESMIN",0
"TESPA1",0
"TET1",0
"TET2",0
"TETM4",0
"TEX10",0
"TEX101",0
"TEX11",0
"TEX12",0
"TEX13A",0
"TEX13B",0
"TEX14",0
"TEX15",0
"TEX19",0
"TEX2",0
"TEX22",0
"TEX26",0
"TEX261",0
"TEX264",0
"TEX28",0
"TEX29",0
"TEX30",0
"TEX33",0
"TEX35",0
"TEX36",0
"TEX37",0
"TEX38",0
"TEX40",0
"TEX43",0
"TEX9",0
"TF",0
"TFAM",0.2659
"TFAM",-0.5785
"TFAP2A",0.0761
"TFAP2B",-0.2088
"TFAP2C",-0.7069
"TFAP2D",0.1302
"TFAP2E",-0.5394
"TFAP4",-0.0536
"TFB1M",-0.7344
"TFB2M",0.0885
"TFCP2",-0.5994
"TFCP2",1.848
"TFCP2L1",2.5126
"TFDP1",-0.3469
"TFDP1",-1.5076
"TFDP2",0
"TFDP3",-0.1092
"TFE3",-0.0837
"TFEB",0.0397
"TFEC",0.0486
"TFEC",0.1178
"TFF1",0
"TFF2",0
"TFG",0
"TFIIS",0
"TFIP11",-0.2172
"TFNR",0
"TFPI",0
"TFPI2",-3.4203
