"Gene","FOS"
"RHOQ",-0.0605
"RHOT1",0.161
"RHOT2",0
"RHOU",0
"RHOV",0
"RHOXF1",0
"RHOXF2",0
"RHOXF2B",0
"RHPN1",0
"RHPN1-AS1",0
"RHPN2",0
"RIBC1",0
"RIBC2",0
"RIC1",0
"RIC3",0
"RIC8A",-0.0753
"RIC8A",0.7895
"RIC8B",0
"RICK",0
"RICTOR",-3.1901
"RICTOR",0.335
"RIDA",0
"RIF",0
"RIF1",0
"RIG",0
"RIG-I",0
"RIIAD1",0
"RIL",0
"RILP",0
"RILPL1",0
"RILPL2",0
"RIMBP2",0
"RIMBP3",0
"RIMBP3B",0
"RIMBP3C",0
"RIMKLA",0
"RIMKLB",0
"RIMS1",0
"RIMS2",1.026
"RIMS2",0.1265
"RIMS3",0
"RIMS4",0
"RIN",0
"RIN1",3.5365
"RIN2",0.0497
"RIN2",0.1208
"RIN3",0.0648
"RIN3",0.4004
"RING1",1.6308
"RINL",0
"RINT1",0
"RIOK1",-1.6117
"RIOK2",0
"RIOK3",0
"RIPK1",0.2302
"RIPK2",0.3043
"RIPK2",-0.0417
"RIPK3",0
"RIPK4",0.3996
"RIPK4",-1.3612
"RIPK5",-0.0885
"RIPK5",-0.6025
"RIPPLY1",0
"RIPPLY2",0
"RIPPLY3",0
"RIT1",0
"RIT2",0
"RITA1",0
"RKHD2",0.1249
"RKHD2",2.0861
"RKHD3",-0.1147
"RKHD3",0.1265
"RLBP1",0
"RLF",-0.4359
"RLIM",0
"RLN1",-0.1363
"RLN2",0
"RLN3",0
"RMDN1",0
"RMDN2",0
"RMDN3",0
"RMI1",-0.7022
"RMI2",0
"RMND1",0
"RMND5A",0
"RMND5B",0
"RMP",0
"RMRP",0
"RN7SL1",0
"R0.05-8S5",0
"R0.0C",0
"R0.0SE1",0.885
"R0.0SE1",0.101
"R0.0SE10",0
"R0.0SE11",0
"R0.0SE12",0
"R0.0SE13",0
"R0.0SE2",0
"R0.0SE3",0
"R0.0SE3L",0
"R0.0SE4",0
"R0.0SE6",0
"R0.0SE6PL",0
"R0.0SE7",0.3976
"R0.0SE8",0.2079
"R0.0SE9",0
"R0.0SEH1",0
"R0.0SEH2A",0.1068
"R0.0SEH2B",0.471
"R0.0SEH2C",0
"R0.0SEK",0
"R0.0SEL",0
"R0.0SET2",1.094
"RNB6",0
"RND1",0
"RND2",0
"RND3",-0.4146
"RNF",0
"RNF10",-0.0637
"RNF10",0.2334
"RNF103",0
"RNF11",0.1977
"RNF111",0
"RNF112",0
"RNF113A",0
"RNF113B",0
"RNF114",0
"RNF115",0
"RNF12",0.0457
"RNF121",-0.2859
"RNF121",-0.0404
"RNF122",0
"RNF123",0
"RNF125",0
"RNF126",-0.0991
"RNF128",0.4268
"RNF128",0.3989
"RNF13",-0.3437
"RNF13",2.0711
"RNF130",0
"RNF133",0
"RNF135",0
"RNF138",0
"RNF139",-0.1834
"RNF14",0.0549
"RNF14",1.1825
"RNF141",-0.3878
"RNF141",7.6261
"RNF144",0.5021
"RNF144",0.1698
"RNF144A",0
"RNF144B",0
"RNF145",0
"RNF146",-4.3422
"RNF148",0
"RNF149",0
"RNF150",0
"RNF151",0
"RNF152",0.1522
"RNF152",0.0228
"RNF157",0
"RNF16",0
"RNF165",0
"RNF166",0
"RNF167",0
"RNF168",0
"RNF169",0.4421
"RNF17",0
"RNF170",0.4789
"RNF170",-5.7586
"RNF18",0
"RNF180",0
"RNF181",0
"RNF182",0.3215
"RNF183",0
"RNF185",0
"RNF186",0
"RNF187",0.2768
"RNF19A",0
"RNF19B",0
"RNF2",0.2367
"RNF2",0.4113
"RNF20",0.7603
"RNF207",0
"RNF208",0
"RNF21",0
"RNF212",0
"RNF213",0
"RNF214",0
"RNF215",0
"RNF216",0
"RNF216L",0
"RNF216P1",0
"RNF217",0
"RNF219",0
"RNF220",0
"RNF222",0
"RNF223",0
"RNF224",0
"RNF24",-0.4521
"RNF25",0
"RNF26",0
"RNF31",0
"RNF32",0
"RNF34",0.8967
"RNF34",0.0058
"RNF38",0
"RNF39",0.0416
"RNF4",0.2227
"RNF4",-0.0275
"RNF40",0
"RNF41",0
"RNF43",0
"RNF44",-0.4762
"RNF5",0.0913
"RNF5",1.2779
"RNF5",-0.6221
"RNF5P1",0
"RNF6",0.6499
"RNF6",0.1779
"RNF7",0
"RNF8",0
"RNFT1",0
"RNFT2",0
"RNGTT",0.3329
"RNH1",0
"RNLS",0
"RNMT",0
"RNMTL1",0
"RNPC3",0
"RNPEP",-0.1038
"RNPEP",0.6583
"RNPEPL1",0
"RNPS1",0.4326
"RNU105C",0
"RNU12",0
"RNU2-1",0
"RNU6-10P",0
"RNU6-14P",0
"RNU6-16P",0
"RNU6-2",0
"RNU6-28P",0
"RNU6-33P",0
"RNU6-35P",0
"RNU6-39P",0
"RNUT1",0
"ROBO1",-3.5374
"ROBO1",-0.0045
"ROBO2",0
"ROBO3",0
"ROBO4",0
"ROC1",0
"ROCK1",0
"ROCK2",-0.5152
"ROCK2",-0.1258
"ROD1",0
"ROGDI",0
"ROMK1",0
"ROMO1",0
"ROPN1",0
"ROPN1B",0
"ROPN1L",0
"ROR1",-0.2577
"ROR1",0.1888
"ROR1",-0.4781
"ROR2",-0.1026
"ROR2",0.2116
"RORA",0.4571
"RORB",0.4228
"RORB",0.3559
"RORC",0.2985
"RORC",0.1076
"ROS1",0.7787
"RP1",0
"RP11-125A7.3",0.0471
"RP11-125A7.3",0.2057
"RP11-130N24.1",0.1155
"RP11-130N24.1",0.4606
"RP11-159J2.1",0
"RP11-217H1.1",0.593
"RP11-217H1.1",0.701
"RP11-298P3.3",-0.314
"RP11-321G1.2",0.3241
"RP11-35N6.1",0.3671
"RP11-529I10.4",-0.3346
"RP11-54H7.1",0.3006
"RP11-82K18.3",-0.4311
"RP11-93B10.1",-0.6851
"RP11-93B10.1",0.3341
"RP11-94I2.2",0
"RP1L1",0
"RP2",0.2545
"RP2",0.3582
"RP42",0
"RP5-1022P6.2",-0.3795
"RP5-1022P6.2",1.5032
"RP5-860F19.3",-0.1265
"RP5-875H10.1",0.1534
"RP9",0
"RP9P",0
"RPA1",0
"RPA2",-0.0535
"RPA3",-0.4126
"RPA4",0
"RPA40",0
"RPAIN",-0.7798
"RPAIN",-2.4463
"RPAP1",0
"RPAP2",0
"RPAP3",0
"RPB3",0
"RPC32",0
"RPC62",0
"RPE",-0.2505
"RPE",0.441
"RPE65",0
"RPEL1",0
"RPF-1",0
"RPF1",0
"RPF2",0
"RPGR",-0.188
"RPGRIP1",0
"RPGRIP1L",0
"RPH3A",0
"RPH3AL",0.079
"RPIA",-0.2691
"RPL10",0
"RPL10A",0
"RPL10AP2",0
"RPL10L",0
"RPL11",0
"RPL12",0
"RPL13",0
"RPL13A",0
"RPL13AP17",0
"RPL14",-0.0914
"RPL14",-0.0111
"RPL14",-0.0513
"RPL15",0
"RPL17",-0.0215
"RPL18",0
"RPL18A",0
"RPL19",0
"RPL21",0
"RPL22",-0.1152
"RPL22L1",0
"RPL23",0
"RPL23A",0
"RPL23AP53",0
"RPL23P8",0
"RPL24",0
"RPL26",0
"RPL26L1",0
"RPL27",0
"RPL27A",-0.102
"RPL28",0
"RPL29",0.0452
"RPL29",-0.0178
"RPL3",0
"RPL30",0
"RPL31",-0.044
"RPL31P11",0
"RPL32",0
"RPL32P3",0.3868
"RPL34",0
"RPL35",-0.0585
"RPL35",-0.3666
"RPL35A",0
"RPL36",0
"RPL36A",0
"RPL36AL",0
"RPL36AP6",0
"RPL37",-0.2076
"RPL37",-0.1144
"RPL37A",0
"RPL38",0
"RPL39",0
"RPL39L",0
"RPL3L",-0.0988
"RPL4",0
"RPL41",0
"RPL5",-0.0474
"RPL6",-0.1088
"RPL6",-0.0209
"RPL7",0
"RPL7A",0
"RPL7L1",0
"RPL8",0.0027
"RPL9",0
"RPLP0",0
"RPLP1",-0.125
"RPLP1",-0.176
"RPLP2",0
"RPML2",0
"RPN1",-0.1841
"RPN1",-2.894
"RPN1",-0.5357
"RPN2",0
"RPP14",0
"RPP21",0
"RPP25",0
"RPP25L",0
"RPP30",0
"RPP38",0
"RPP40",0.213
"RPRC1",0.1163
"RPRC1",0.0391
"RPRD1A",0
"RPRD1B",0
"RPRD2",0
"RPRM",0
"RPRML",0
"RPS10",0
"RPS11",0
"RPS12",0
"RPS13",-0.0151
"RPS13",-0.0238
"RPS14",-0.1786
"RPS14",1.5861
"RPS15",0
"RPS15A",0
"RPS15AP25",0
"RPS16",0
"RPS18",-0.12
"RPS19",0
"RPS19BP1",0
"RPS2",-0.0737
"RPS2",0.3128
"RPS2",-0.0076
"RPS20",0
"RPS21",-0.0333
"RPS23",0
"RPS24",0
"RPS25",0
"RPS26",0
"RPS26P2",0
"RPS27",0
"RPS27A",-0.03
"RPS27L",0
"RPS28",0
"RPS29",-0.0154
"RPS2P32",0
"RPS2P35",0
"rpS3",0
"RPS3",0.0082
"RPS3",-0.0255
"RPS3A",-0.0231
"RPS3A",0.0018
"RPS4X",0
"RPS4Y1",0.0134
"RPS4Y2",0.0181
"RPS5",-0.224
"RPS5",-0.0595
"RPS6",-0.0894
"RPS6KA1",0.1338
"RPS6KA2",-0.0291
"RPS6KA3",0
"RPS6KA4",-0.4636
"RPS6KA5",-0.4607
"RPS6KA5",0.1134
"RPS6KA6",0
"RPS6KB1",0
"RPS6KB2",0
"RPS6KC1",0
"RPS6KL1",0.5778
"RPS6KL1",0.4954
"RPS7",0
"RPS8",0
"RPS9",0
"RPSA",0
"RPSAP15",0
"RPSAP52",0
"RPSAP58",0
"RPTN",0.2138
"RPTOR",0
"RPUSD1",0
"RPUSD2",0
"RPUSD3",0
"RPUSD4",0
"RQCD1",0.7135
"RRAD",0
"RRAGA",-0.0996
"RRAGB",0
"RRAGC",0.1695
"RRAGC",-0.329
"RRAGD",0
"RRAS",0
"RRAS2",0
"RRBP1",0
"RREB1",0
"RRH",0
"RRM1",0
"RRM2",0.3263
"RRM2",-1.3288
"RRM2B",0.558
"RRN3",0.0154
"RRN3",-0.0371
"RR0.0D1",0
"RRP1",0
"RRP12",0
"RRP15",0
"RRP1B",0
"RRP22",0
"RRP36",0
"RRP4",0
"RRP46",0
"RRP7A",0
"RRP8",0
"RRP9",0
"RRS1",0.2384
"RS1",0.7181
"RS1",-0.0368
"RSAD1",-0.6725
"RSAD2",0
"RSBN1",0
"RSBN1L",0
"RSC1A1",0.0064
"rse",0
"RSF1",0.1912
"RSF1",-1.7028
"RSG1",0
"RSHL1",0
"RSHL2",0.8926
"RSL1D1",0
"RSL24D1",0
"RSNL2",-0.6365
"RSP3",0
"RSPH1",0
"RSPH10B",0
"RSPH10B2",0
"RSPH14",0
"RSPH3",0
"RSPH4A",0
"RSPH6A",0
"RSPH9",0
"RSPO1",0
"RSPO2",0
"RSPO3",0
"RSPO4",0
"RSPRY1",0
"RSRC1",0
"RSRC2",0
"RSRFC4",0
"RSRP1",0
"RSU1",0
"RTBDN",0
"RTCA",0
"RTCB",0
"RTCD1",0.0787
"RTCD1",0.0037
"RTDR1",0
"RTEL1",0.3724
"RTF1",0
"RTFDC1",0
"RTKN",0
"RTKN2",0
"RTL1",0
"RTN1",0
"RTN2",0.0058
"RTN3",0
"RTN4",0.5474
"RTN4IP1",0
"RTN4R",0
"RTN4RL1",0
"RTN4RL2",0
"RTP1",0
"RTP2",0
"RTP3",0
"RTP4",0.0148
"RTP5",0
"RTTN",0.7476
"RU2",0
"RUBCN",0
"RUBCNL",0
"RUFY1",0
"RUFY2",0
"RUFY3",0
"RUFY4",0
"RUNDC1",0
"RUNDC2A",-0.1524
"RUNDC2B",0.2999
"RUNDC2C",0.298
"RUNDC2C",0.1598
"RUNDC3A",0
"RUNDC3B",0
"RUNX1",-4.2077
"RUNX1T1",1.0575
"RUNX2",0.1576
"RUNX2",0.484
"RUNX3",0.6538
"RUSC1",0
"RUSC1-AS1",0
"RUSC2",0
"RUTBC1",-0.454
"RUTBC3",-0.104
"RUTBC3",-1.2858
"RUVBL1",0.1678
"RUVBL1",-2.6793
"RUVBL2",0.3889
"RWDD1",0
"RWDD2A",0
"RWDD2B",0
"RWDD3",0
"RWDD4",0
"RWDD4A",0.0202
"RWDD4A",1.22
"RX",0
"RXFP1",0
"RXFP2",0
"RXFP3",-0.3932
"RXFP4",0
"RXRA",0.4929
"RXRA",-1.1993
"RXRB",0.1154
"RXRG",0.8309
"RY-1",0
"RYBP",-0.0507
"RYBP",1.0778
"RYBP",0.817
"RYR1",0
"RYR2",0
"RYR3",0
"S-MAG",0
"S100A1",0.6365
"S100A10",-0.2677
"S100A11",-0.03
"S100A11",-0.0066
"S100A12",-1.4362
"S100A13",-0.1168
"S100A14",-0.033
"S100A16",0.1024
"S100A2",-0.1076
"S100A3",-0.5903
"S100A4",1.2375
"S100A5",0.3188
"S100A6",0.0028
"S100A7",-0.8175
"S100A7A",-0.0519
"S100A7L2",0
"S100A8",-0.0193
"S100A9",0.0414
"S100B",0
"S100G",0
"S100P",0.1868
"S100PBP",0.2757
"S100PBP",-0.8229
"S100PBP",-2.7347
"S100Z",0
"S1PR1",0
"S1PR2",0
"S1PR3",0
"S1PR4",0
"S1PR5",0
"S2P",0
"S81524",0
"SA",0
"SAA1",0
"SAA2",0
"SAA2-SAA4",0
"SAA3P",-0.1277
"SAA4",-0.1561
"SAAL1",0
"SAAS",0
"SAC",0
"SACM1L",0
"SACS",0
"SAD1",0
"SAE1",0
"SAF-A",0
"SAFB",-1.8198
"SAFB",0.1515
"SAFB2",0.5461
"SAFB2",-0.5211
"SAG",0
"SAGE",0
"SAGE1",0
"SAGE2P",0
"SALF",0
"SALL1",0.0966
"SALL2",0.566
"SALL3",-0.006
"SALL4",0.583
"SAMD1",-0.257
"SAMD1",-0.2535
"SAMD10",1.0461
"SAMD11",0
"SAMD12",0
"SAMD13",0
"SAMD14",0
"SAMD15",0
"SAMD3",0
"SAMD4A",0
"SAMD4B",0
"SAMD5",0
"SAMD7",0
"SAMD8",0
"SAMD9",0.567
"SAMD9",-0.6792
"SAMD9",0.3918
"SAMD9L",1.6089
"SAMHD1",0
"SAMM50",0
"SAMSN1",0
"SAP130",-3.8248
"SAP18",0.1096
"SAP18",0.0567
"SAP25",0
"SAP30",-0.943
"SAP30BP",0.2662
"SAP30BP",1.6905
"SAP30L",-0.2588
"SAPCD1",0
"SAPCD2",0
"SAR1A",0
"SAR1B",0
"SARAF",0
"SARCOSIN",0
"SARDH",0
"SARM1",0.7773
"SARNP",0
"SARS",0.0883
"SARS2",0
"SART-2",0
"SART1",0
"SART2",-0.3425
"SART3",0
"SAS",0
"SASH1",-0.6213
"SASH1",-0.1156
"SASH3",0
"SASS6",0
"SAT1",0
"SAT2",-0.2151
"SATB1",-0.0423
"SATB2",0.1153
"SATB2",1.1028
"SATL1",0
"SAV1",0.0568
"SAV1",4.0286
"SAXO1",0
"SAXO2",0
"SAYSD1",0
"SBBI26",0
"SBBI31",0
"SBBI42",0
"SBDS",0.1623
"SBDS",0.2142
"SBF1",0
"SBF2",0.2912
"SBK1",0
"SBK2",0
"SBK3",0
"SBNO1",0
"SBNO2",-0.0884
"SBSN",0
"SBSPON",0
"SC4MOL",-0.2335
"SC4MOL",-1.6319
"SC5D",0
"SC5DL",0
"SCA7",0
"SCAD-SRL",0
"SCAF1",0
"SCAF11",0
"SCAF4",0
"SCAF8",0
"SCAI",0
"SCAM-1",0
"SCAMP1",0.0505
"SCAMP1",-0.7653
"SCAMP1",0.1356
"SCAMP2",0
"SCAMP3",0.7206
"SCAMP4",0
"SCAMP5",0
"SCAND1",-0.5317
"SCAND1",-0.7351
"SCAND2",-0.1056
"SCAND2",0.3138
"SCAP",0.0412
"SCAPER",0
"SCARA3",0
"SCARA5",0
"SCARB1",0
"SCARB2",0
"SCARF1",-0.0448
"SCARF2",0
"SCAR0.017",0
"SCAR0.023",0
"SCAR0.08",0
"SCAR0.09L",0
"SCCA1",0
"SCCA2",0
"SCCPDH",0.0489
"SCD",0
"SCD5",0.0588
"SCD5",1.2173
"SCDGF-B",0
"SCEL",-0.1382
"SCFD1",0.1429
"SCFD2",-0.569
"SCG2",0
"SCG3",0
"SCG5",-0.1276
"SCGB1A1",0.1735
"SCGB1C1",0
"SCGB1D1",0
"SCGB1D2",0
"SCGB1D4",0
"SCGB2A1",0
"SCGB2A2",0.5333
"SCGB2B2",0
"SCGB3A1",0
"SCGB3A2",0
"SCGN",0
"SCHIP1",0
"SCIMP",0
"SCIN",0
"SCLIP",0
"SCLT1",0.3783
"SCLT1",0.0312
"SCLY",0
"SCMH1",-0.0225
"SCML1",-0.1504
"SCML1",-0.3052
"SCML2",0.0025
"SCML2",0.1202
"SCML4",0.452
"SCN10A",0
"SCN11A",0
"SCN12A",0
"SCN1A",0
"SCN1B",0.5389
"SCN2A",0
"SCN2A2",0
"SCN2B",0
"SCN3A",0
"SCN3B",0
"SCN4A",0
"SCN4B",0.6763
"SCN5A",0
"SCN6A",0
"SCN7A",0
"SCN8A",0
"SCN9A",0
"SCNM1",0
"SCNN1A",-0.3322
"SCNN1B",0
"SCNN1D",0.3273
"SCNN1G",0
"SCO1",0
"SCO2",0
"SCOC",0
"SCP1",0
"SCP2",0
"SCP2D1",0
"SCPEP1",1.0193
"scr2",0
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0
"SCRT1",-0.0622
"SCRT2",-0.4466
"SCT",0
"SCTR",0.4782
"SCUBE1",0.0109
"SCUBE3",0.3357
"SCX",0
"SCYA1",0
"SCYA13",0
"SCYA16",0
"SCYA17",0
"SCYA22",0
"SCYA24",0
"SCYA25",0
"SCYA27",0
"SCYA7",0
"SCYB14",0
"SCYB5",0
"SCYB6",0
"SCYC1",0
"SCYC2",0
"SCYL1",-0.9746
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",-0.1091
"SDC1",1.2614
"SDC2",0.3341
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",-0.5964
"SDCCAG1",0
"SDCCAG16",0
"SDCCAG3",0
"SDCCAG8",0
"SDE2",0
"SDF2",-0.7347
"SDF2",-0.1136
"SDF2L1",-0.0809
"SDF4",0
"SDHA",0.0157
"SDHA",0.0643
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",0.2932
"SDHB",-0.1105
"SDHC",-1.8684
"SDHD",-0.3061
"SDHD",-3.0369
"SDK1",0.4648
"SDK1",1.1455
"SDK1",0.1114
"SDK2",0
"sdp35",0
"SDPR",0
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",0
"SE57-1",0
"SE70-2",0
"SEC10L1",0
"SEC11A",0
"SEC11C",-0.0655
"SEC13",0
"SEC13L1",0
"SEC14L1",-0.0126
"SEC14L1",-0.9388
"SEC14L2",0.0658
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0
"SEC22C",-5.6439
"SEC22C",-0.6277
"SEC22C",-0.5147
"SEC23A",0
"SEC23B",-0.2805
"SEC23IP",0
"SEC24A",0
"SEC24B",-0.116
"SEC24C",-0.2202
"SEC24D",-0.2998
"SEC24D",0.2923
"SEC31A",0
"SEC31B",0.045
"SEC34",0
"SEC61A1",0.0496
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0
"SEC62",0
"SEC63",0.4189
"SEC63",-0.4966
"SECISBP2",-0.128
"SECISBP2",0.2052
"SECISBP2L",0
"SECP43",0
"SECTM1",0
"SEDL",0
"SEEK1",0
"SEH1L",0
"SEL1L",-0.056
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",0
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",-0.4857
"SELS",0.0987
"SELS",0.1434
"SEMA3A",-0.0467
"SEMA3B",0
"SEMA3C",1.2206
"SEMA3D",0.637
"SEMA3D",-1.6728
"SEMA3D",0.6238
"SEMA3E",0
"SEMA3F",-0.1506
"SEMA3F",-0.1624
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",-0.2011
"SEMA4C",-0.8214
"SEMA4D",0
"SEMA4F",0
"SEMA4G",0
"SEMA5A",0.7541
"SEMA5A",0.008
"SEMA5B",0
"SEMA6A",0
"SEMA6B",-0.1686
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0.4265
"SEMAY",0
"semaZ",0
"SEMG1",0.6443
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.2125
"SENP6",0.1668
"SENP7",0.3969
"SENP7",0.1928
"SENP8",0
"SEPHS1",0
"SEPHS2",0.8824
"SEPP1",0.3808
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",2.1794
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-3.7744
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-0.1048
"SERINC3",-0.3974
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.0093
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",-1.3871
"SERPINB1",0.0553
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",-0.3886
"SERPINB13",0.3521
"SERPINB2",-0.2024
"SERPINB2",-0.6536
"SERPINB3",-0.1217
"SERPINB4",-0.2006
"SERPINB5",0
"SERPINB6",0.1365
"SERPINB6",-0.0567
"SERPINB7",-0.5639
"SERPINB8",-0.4168
"SERPINB8",0.3072
"SERPINB9",-0.5918
"SERPINB9",0.3244
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",0.4358
"SERPINE1",0
"SERPINE2",-0.8156
"SERPINE3",0
"SERPINF1",-0.1535
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.5266
"SERTAD2",-0.0567
"SERTAD3",0.1441
"SERTAD4",-0.3573
"SERTM1",0
"SESN1",1.1994
"SESN1",0.5378
"SESN2",0
"SESN3",0.2088
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",-0.0088
"SETD1A",-0.0839
"SETD1B",-0.3658
"SETD2",0.0801
"SETD2",-1.0298
"SETD3",1.3019
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",0.124
"SETD7",0.043
"SETD8",-0.6839
"SETD8",-0.0508
"SETD9",0
"SETDB1",-0.3526
"SETDB1",-0.8161
"SETDB2",0
"SETMAR",0
"SETX",0.2204
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",0.4958
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.5798
"SFMBT2",-0.0889
"SFN",0
"SFPQ",0.6464
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",1.3832
"SFRS15",-0.112
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",-1.2535
"SFRS6",3.1768
"SFRS7",0
"SFRS9",-0.1726
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.2492
"SFXN3",-9e-04
"SFXN3",-0.0832
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",-0.1325
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",0.0252
"SGIP1",0.4468
"SGK",0.4474
"SGK1",0
"SGK2",0.6312
"SGK2",0.7129
"SGK223",0
"SGK3",-0.3573
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",0.1496
"SGOL1",-0.0098
"SGOL2",0
"SGP28",0
"SGPL1",0.016
"SGPL1",0.3115
"SGPP1",0
"SGPP2",0.0029
"SGPP2",0.0756
"SGRF",0
"SGSH",0.4434
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.2089
"SH2B2",0
"SH2B3",-0.0032
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",-0.0189
"SH2D3C",0.3553
"SH2D4A",-0.2559
"SH2D5",-0.4625
"SH2D5",0.3056
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",-0.0588
"SH3BP1",-0.2029
"SH3BP2",0
"SH3BP4",-0.6334
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-0.841
"SH3D19",0.4347
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",0.6817
"SH3KBP1",-0.9643
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",-0.0399
"SH3PXD2B",-0.4196
"SH3RF1",-0.1144
"SH3RF1",-0.3477
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",0.1442
"SH3TC2",-0.0432
"SH3YL1",-1.6016
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",-0.3829
"SHB",-0.2634
"SHBG",0
"SHC1",0.5123
"SHC1",-0.4243
"SHC2",0
"SHC3",0
"SHC4",0.0345
"SHC4",-0.1586
"SHCBP1",-0.4095
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",0.7822
"SHF",0.2597
"SHFM1",0
"SHH",-0.1698
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.0907
"SHMT2",-0.0872
"SHOC2",0
"SHOX",0.7489
"SHOX",0.5906
"SHOX2",0.3172
"SHPRH",0
"SHQ1",0
"SHROOM1",-0.0413
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",0.2423
"SIAH2",-0.0802
"SIAH3",0
"SIAHBP1",0.1419
"SIAHBP1",0.2052
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",-0.2336
"SIG11",0
"SIGIRR",1.6592
"SIGLEC1",0.7133
"SIGLEC1",0.841
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",0.7598
"SIGLEC7",0.2065
"SIGLEC8",0.4275
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
